NIVEL,Codigo,BALANCE GENERAL,proyeccion,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25
4,701103,BENEFICIOS ADICIONALES,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50000.0,50000.0,60000.0,85000.0,95000.0,95000.0,95000.0,105000.0,115000.0,130000.0,0.0,152500.0,305000.0,457500.0,610000.0,762500.0,915000.5,1067500.5,1220000.5,1372500.51,1525000.51,1525000.51,0.0
2,702,GASTOS POR SERVICIOS,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.29,5709.61,10263.13,15008.89,20042.84,26119.1,34235.32,43031.27,52870.46,61789.99,0.0,10737.66,20484.91,30799.54,41747.59,56329.86,69431.25,85591.42,100453.54,116677.92,134279.14,153139.17,0.0,26422.95,51530.83,77235.82,105524.84,131978.78,138493.53,191752.06,222960.22,254835.98,290562.55,333314.66,0.0
3,7021,GASTOS,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.29,5709.61,10263.13,15008.89,20042.84,26119.1,34235.32,43031.27,52870.46,61789.99,0.0,10737.66,20484.91,30799.54,41747.59,56329.86,69431.25,85591.42,100453.54,116677.92,134279.14,153139.17,0.0,26422.95,51530.83,77235.82,105524.84,131978.78,138493.53,191752.06,222960.22,254835.98,290562.55,333314.66,0.0
4,702101,COMISIONES POR SERVICIOS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.01,44.01,44.01,44.01,272.85,479.21,1318.12,2699.2,4342.97,5576.66,0.0,1445.08,2812.69,4202.41,5738.03,9035.02,11649.31,14943.85,18287.46,21985.08,27186.73,32068.73,0.0,6266.45,11728.51,17831.41,24626.81,30973.87,37488.62,43046.78,49162.48,55843.98,61845.21,67012.26,0.0
4,702102,GASTOS POR SERVICIOS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.28,5665.6,10219.12,14964.88,19769.99,25639.89,32917.2,40332.07,48527.49,56213.33,0.0,9292.58,17672.22,26597.13,36009.56,47294.84,57781.94,70647.57,82166.08,94692.84,107092.41,121070.44,0.0,20156.5,39802.32,59404.41,80898.03,101004.91,101004.91,148705.28,173797.74,198992.0,228717.34,266302.4,0.0
2,704,VARIACIONES Y PÉRDIDAS CAMBIARIAS EN MONEDA EXTRANJERA,NO,0.0,0.0,193.0,193.0,193.0,4243.0,4243.0,4243.0,4243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.06,0.06,0.0,1.74,1.74,1.74,1.74,1.74,1.74,29376.61,29376.61,29376.61,29376.61,29376.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24038.97,24038.97,24038.97,96977.66,96977.66,99611.79,146111.76,156111.76,166111.76,0.0,10147.35,23926.56,56922.69,56922.69,57935.82,61057.41,61057.41,61057.41,63160.8,75135.52,99122.48,0.0,3082.91,3851.45,93187.74,94387.74,97782.17,97850.92,105109.42,106342.28,106382.28,109496.42,109496.42,0.0,16407.66,35216.48,35256.48,41391.27,55098.75,107772.21,107772.21,109738.42,202503.16,202543.16,202543.16,0.0,0.0,0.0,0.0,5872.15,30383.14,49211.32,73574.44,76602.12,76602.12,76602.12,81198.34,0.0,0.0,12317.9,12317.9,12317.9,12317.9,18495.03,18495.03,18495.03,18495.03,20438.03,20478.03,0.0,17442.25,17442.25,17442.25,17442.25,96145.3,117936.51,117936.51,117936.51,120581.38,131214.82,132983.64,0.0
3,7041,VARIACIONES TIPO DE CAMBIO,NO,0.0,0.0,193.0,193.0,193.0,4243.0,4243.0,4243.0,4243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.06,0.06,0.0,1.74,1.74,1.74,1.74,1.74,1.74,29376.61,29376.61,29376.61,29376.61,29376.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24038.97,24038.97,24038.97,96977.66,96977.66,99611.79,146111.76,156111.76,166111.76,0.0,10147.35,23926.56,56922.69,56922.69,57935.82,61057.41,61057.41,61057.41,63160.8,75135.52,99122.48,0.0,3082.91,3851.45,93187.74,94387.74,97782.17,97850.92,105109.42,106342.28,106382.28,109496.42,109496.42,0.0,16407.66,35216.48,35256.48,41391.27,55098.75,107772.21,107772.21,109738.42,202503.16,202543.16,202543.16,0.0,0.0,0.0,0.0,5872.15,30383.14,49211.32,73574.44,76602.12,76602.12,76602.12,81198.34,0.0,0.0,12317.9,12317.9,12317.9,12317.9,18495.03,18495.03,18495.03,18495.03,20438.03,20478.03,0.0,17442.25,17442.25,17442.25,17442.25,96145.3,117936.51,117936.51,117936.51,120581.38,131214.82,132983.64,0.0
4,704101,VARIACIONES TIPO DE CAMBIO,SI,0.0,0.0,193.0,193.0,193.0,4243.0,4243.0,4243.0,4243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.06,0.06,0.0,1.74,1.74,1.74,1.74,1.74,1.74,29376.61,29376.61,29376.61,29376.61,29376.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24038.97,24038.97,24038.97,96977.66,96977.66,99611.79,146111.76,156111.76,166111.76,0.0,10147.35,23926.56,56922.69,56922.69,57935.82,61057.41,61057.41,61057.41,63160.8,75135.52,99122.48,0.0,3082.91,3851.45,93187.74,94387.74,97782.17,97850.92,105109.42,106342.28,106382.28,109496.42,109496.42,0.0,16407.66,35176.48,35176.48,41271.27,54938.75,107572.21,107572.21,109538.42,202303.16,202303.16,202303.16,0.0,0.0,0.0,0.0,5872.15,30383.14,49211.32,73494.44,76522.12,76522.12,76522.12,80168.34,0.0,0.0,12317.9,12317.9,12317.9,12317.9,18495.03,18495.03,18495.03,18495.03,20438.03,20438.03,0.0,17442.25,17442.25,17442.25,17442.25,96105.3,117856.51,117856.51,117856.51,120501.38,131134.82,132863.64,0.0
4,704103,INTERESES,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,80.0,120.0,160.0,200.0,200.0,200.0,200.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,80.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,80.0,80.0,80.0,80.0,80.0,120.0,0.0
2,706,GASTOS DE ADMINISTRACIÓN,NO,19586.91,118198.58,272605.96,492173.4,702043.52,896758.05,1116706.31,1391516.96,1708759.55,0.0,326653.98,732700.01,1147666.25,1534210.09,2102852.72,2568978.87,3080022.5,3497209.24,3968135.99,4457309.11,4937999.71,0.0,384886.35,809451.49,1292028.08,1808897.59,2234636.34,2707045.19,3199789.08,3645061.87,4139888.83,4650327.49,5236493.14,0.0,444902.44,878872.73,1351389.75,1927737.28,2472127.4,2967616.89,3469623.31,3933505.1,4405894.78,4885989.22,5520209.66,0.0,36352.94,898416.46,1407266.83,1855385.15,2429233.37,2969214.23,3546491.19,4262847.19,4823038.83,5406121.28,5946913.28,0.0,662951.63,1367612.21,1941489.78,2350503.14,2778455.59,3199906.81,3646703.41,4139491.99,4627578.94,5153658.56,5622132.6,0.0,581242.61,1181684.26,1930218.94,2537510.0,3146939.26,3658843.3,4332979.46,5056432.44,5676741.19,6397400.56,7037591.8,0.0,751502.44,1373219.44,1929394.01,2598811.81,3355299.62,4195453.14,4926991.79,5809970.45,6537301.83,7418528.66,8516343.39,0.0,1385416.48,2304177.12,3283839.52,4221713.13,5252167.29,6376031.43,7463892.71,8642901.65,9674827.86,10251495.37,11283453.15,0.0,1323831.08,2559728.29,3581048.92,4914566.36,6081945.98,7087094.75,8244503.99,9318649.33,10328320.38,11413976.39,12173386.35,0.0,985491.02,2204335.62,3222327.11,4244746.57,5143355.17,6224191.14,7362380.22,8342536.62,9279864.18,10340115.28,11407741.99,0.0
3,7061,GASTOS,NO,19586.91,118198.58,272605.96,492173.4,702043.52,896758.05,1116706.31,1391516.96,1708759.55,0.0,326653.98,732700.01,1147666.25,1534210.09,2102852.72,2568978.87,3080022.5,3497209.24,3968135.99,4457309.11,4937999.71,0.0,384886.35,809451.49,1292028.08,1808897.59,2234636.34,2707045.19,3199789.08,3645061.87,4139888.83,4650327.49,5236493.14,0.0,444902.44,878872.73,1351389.75,1927737.28,2472127.4,2967616.89,3469623.31,3933505.1,4405894.78,4885989.22,5520209.66,0.0,36352.94,898416.46,1407266.83,1855385.15,2429233.37,2969214.23,3546491.19,4262847.19,4823038.83,5406121.28,5946913.28,0.0,662951.63,1367612.21,1941489.78,2350503.14,2778455.59,3199906.81,3646703.41,4139491.99,4627578.94,5153658.56,5622132.6,0.0,581242.61,1181684.26,1930218.94,2537510.0,3146939.26,3658843.3,4332979.46,5056432.44,5676741.19,6397400.56,7037591.8,0.0,751502.44,1373219.44,1929394.01,2598811.81,3355299.62,4195453.14,4926991.79,5809970.45,6537301.83,7418528.66,8516343.39,0.0,1385416.48,2304177.12,3283839.52,4221713.13,5252167.29,6376031.43,7463892.71,8642901.65,9674827.86,10251495.37,11283453.15,0.0,1323831.08,2559728.29,3581048.92,4914566.36,6081945.98,7087094.75,8244503.99,9318649.33,10328320.38,11413976.39,12173386.35,0.0,985491.02,2204335.62,3222327.11,4244746.57,5143355.17,6224191.14,7362380.22,8342536.62,9279864.18,10340115.28,11407741.99,0.0
4,706101,ÓRGANOS DIRECTIVOS,SI,0.0,0.0,32460.37,52232.77,60843.52,87422.72,118264.72,180179.52,207933.02,0.0,37706.74,67446.24,97476.24,123671.24,157024.93,186867.48,243268.64,271530.64,298334.64,364108.44,406119.24,0.0,21325.5,55773.8,102117.48,138928.98,185491.19,203690.94,315433.8,353624.32,390244.82,463544.18,519004.54,0.0,19401.0,37378.75,67490.3,107474.0,140613.13,202686.72,238516.29,289009.51,336249.26,385524.48,497141.26,0.0,500.0,47024.5,91451.9,143695.24,216974.94,310677.94,417473.94,501642.94,606655.94,713562.44,771616.96,0.0,79818.0,158870.54,225456.54,245081.54,269706.54,293952.54,351102.54,409823.33,459398.33,503098.33,560497.13,0.0,57125.0,140951.0,274407.05,357881.15,422346.65,482367.86,575221.66,747976.96,840160.35,945719.32,1026641.11,0.0,130270.05,240223.56,316320.15,416801.95,580129.95,804789.14,958017.14,1188209.52,1335741.95,1502250.94,1652284.1,0.0,216419.51,379169.51,506238.51,632628.51,885643.51,1123359.91,1319748.7,1576812.7,1773702.7,1547944.16,1656659.16,0.0,195390.0,409709.63,548224.63,693614.63,840931.53,997213.5,1131229.29,1244624.14,1378364.14,1507757.82,1602172.82,0.0,169665.0,413331.66,558855.28,680720.54,737593.87,851696.57,1011850.92,1112639.18,1201664.41,1290601.21,1351255.88,0.0
4,706102,FUNCIONARIOS Y EMPLEADOS,SI,15666.55,92109.88,156944.33,267758.56,342320.09,398530.13,492576.73,606562.62,733506.94,0.0,197159.98,380300.79,568002.24,770178.05,1109688.6,1386768.04,1648347.9,1871178.61,2120456.79,2343072.4,2569113.2,0.0,212795.42,441092.5,646791.42,884160.11,1083994.55,1373699.33,1548122.49,1779950.17,2008125.47,2269024.11,2485186.05,0.0,200028.13,407642.83,612217.59,830345.49,1072048.63,1272056.25,1487778.01,1709253.49,1896279.24,2129531.44,2371004.58,0.0,153.0,364489.18,599686.04,793285.02,1032990.47,1226378.76,1450491.27,1758861.55,1974882.2,2212210.9,2432317.95,0.0,264315.83,539765.42,755353.6,965419.07,1166939.22,1394400.53,1589696.31,1801318.71,2066015.3,2277659.95,2486219.23,0.0,269145.37,488635.02,799835.86,1091165.51,1383343.4,1658815.63,1954486.37,2211228.23,2505570.87,2804903.62,3084107.34,0.0,337607.88,653148.08,990870.97,1300319.91,1661330.52,2077036.45,2451288.26,2854178.24,3196349.47,3642509.78,4073749.56,0.0,465132.74,861747.36,1304648.78,1714055.97,2128557.1,2561998.5,2974835.42,3470909.48,3897059.26,4341885.4,4799653.55,0.0,432072.55,868501.69,1314783.15,1759267.08,2266726.64,2728223.01,3242792.09,3710792.44,4167787.08,4646986.49,5097942.68,0.0,455606.36,1022222.39,1501360.03,1996692.3,2481007.61,3038780.25,3585155.9,4100460.86,4604368.09,5146944.13,5685580.24,0.0
4,706103,TRIBUTOS Y OTRAS CUOTAS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,12000.0,12000.0,12000.0,12550.0,12550.0,12550.0,12550.0,12575.0,12575.0,13385.0,0.0,105.0,305.0,305.0,317.0,317.0,382.0,382.0,382.0,382.0,382.0,412.0,0.0,0.0,0.0,0.0,130.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,0.0
4,706104,HONORARIOS PROFESIONALES,SI,0.0,3000.0,6000.0,25143.0,30193.0,36128.0,67618.0,75026.33,75476.33,0.0,400.0,46864.98,56219.98,61784.37,107561.94,115314.44,145974.44,146748.44,187267.36,223514.16,225194.16,0.0,14102.27,34594.04,51194.04,55394.04,67069.04,68394.04,69069.04,75269.04,97082.04,117405.84,128790.89,0.0,9300.0,10000.0,37201.22,47051.22,61980.22,95698.51,121377.65,130164.4,134759.32,143592.72,154162.03,0.0,9500.0,29988.61,68804.91,82766.69,102148.39,106783.39,112233.39,114333.39,138833.39,153493.39,162493.39,0.0,17225.0,85978.34,116583.91,116583.91,117983.91,120133.91,130783.91,137248.91,103372.24,108002.24,121702.24,0.0,40500.0,46200.0,63750.0,80500.0,101172.6,105772.6,111752.6,112752.6,114952.6,141702.6,143002.6,0.0,25125.0,51000.0,56000.0,67050.0,70750.0,70750.0,74300.0,76450.0,81050.0,84350.0,92910.0,0.0,33921.12,44725.12,95389.12,97489.12,107038.77,125788.77,128238.77,166362.75,169554.75,171904.75,199694.4,0.0,21860.05,44860.05,60460.05,102517.82,117292.82,134992.82,162176.02,169576.02,182076.02,196495.61,210455.61,0.0,8833.33,34666.66,46174.99,63122.1,82350.77,90684.1,105267.43,126059.88,135793.21,172773.68,268125.35,0.0
4,706105,ARRENDAMIENTOS,SI,384.61,1784.61,3184.61,4584.61,5984.61,5984.61,8276.61,10568.61,12860.61,0.0,2292.0,2292.0,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,8687.97,0.0,10000.0,10000.0,10000.0,43900.0,55420.0,67396.35,79094.35,91694.35,102994.35,114294.35,133118.35,0.0,12600.0,23900.0,23900.0,23900.0,72156.99,72156.99,72156.99,72156.99,72156.99,79606.99,92856.99,0.0,0.0,31309.93,44559.93,57809.93,71059.93,87809.93,99309.93,114309.93,129309.93,144703.63,159703.63,0.0,25344.0,52254.0,78964.0,105674.0,139719.05,167348.77,196122.13,224742.36,251336.93,281336.68,309246.68,0.0,35410.0,60820.0,101694.55,110357.95,164695.35,172574.46,194639.32,225937.44,257116.19,287460.53,317599.1,0.0,5353.41,56406.97,83650.05,112348.28,140344.77,168411.03,196322.08,231733.14,264029.0,294091.9,324543.49,0.0,7056.98,14107.85,28410.26,36133.48,43130.48,50434.58,110829.5,121940.94,128857.62,161067.9,169699.85,0.0,35429.96,41737.42,71448.81,82295.8,114699.83,124468.84,157696.34,164836.91,176384.91,183470.11,192745.29,0.0,3747.37,41224.06,44971.43,48718.8,52466.17,56213.54,59960.91,63708.28,67455.65,70803.02,73750.39,0.0
4,706106,REPARACIONES Y MANTENIMIENTO,SI,0.0,978.0,1428.0,9884.52,17852.87,28019.87,31144.91,41101.11,46456.31,0.0,1303.0,7524.9,11539.9,15142.9,22511.69,28329.99,40347.64,52086.88,58724.88,63584.98,68476.08,0.0,1700.0,9062.7,23222.42,32521.09,37828.87,42156.44,46761.64,47521.64,49421.11,51286.11,53864.11,0.0,4638.37,11618.72,12633.72,23306.72,25806.72,27651.72,33867.05,32079.55,35534.79,44411.79,58972.92,0.0,5397.6,23864.0,35467.45,37147.45,47079.89,76981.12,92297.46,104057.56,107482.56,115859.04,124308.58,0.0,33597.56,47508.36,57557.32,60550.33,105550.97,109304.97,129760.84,179427.07,182172.07,208852.0,236947.97,0.0,27957.0,118411.25,136851.72,163792.97,170893.97,172798.59,203508.8,213802.09,228081.69,280817.22,291664.55,0.0,30678.5,33193.5,40292.4,55025.9,95387.66,117301.11,135889.11,206074.87,208342.98,237795.83,256546.44,0.0,10359.5,51550.06,56783.06,89467.33,102332.09,108495.09,174506.12,180597.62,209031.7,237775.27,250060.27,0.0,19679.81,33282.81,52724.81,61931.81,109214.45,144812.04,181287.9,210755.18,225745.92,297746.55,308152.25,0.0,21661.75,53038.73,132014.0,207999.76,218766.72,301536.48,385893.0,412641.71,419480.77,477895.3,538516.32,0.0
4,706107,MERCADEO Y PUBLICIDAD,SI,2490.0,9986.84,38172.67,76286.5,156358.49,203866.67,224771.39,257504.39,361352.64,0.0,97.5,51020.0,136606.0,164510.17,181597.12,194326.12,207055.12,245854.81,284985.58,317676.33,359900.14,0.0,1450.0,7543.0,38427.15,58299.31,60765.31,71327.31,85154.81,87737.81,97935.31,113825.31,184187.31,0.0,15100.0,22475.0,39931.0,101161.5,105086.5,106011.5,112990.5,113390.5,116005.5,116005.5,132581.5,0.0,0.0,0.0,3277.5,14214.5,26617.5,42517.5,59852.5,131580.17,137920.17,150423.17,193407.48,0.0,62680.0,110087.0,147177.0,181315.71,188938.75,202448.11,203763.11,225898.11,273918.43,324718.43,347814.93,0.0,61158.3,92059.5,165035.74,201653.16,215551.18,219691.26,258898.6,353507.03,383900.28,429192.46,514192.46,0.0,63048.57,72464.08,41710.9,102208.42,127322.16,165055.56,207315.33,217038.3,277398.15,368035.83,577990.14,0.0,165612.48,191499.32,260528.83,365699.35,421995.81,539402.67,589146.63,656214.77,742441.8,757380.3,890679.04,0.0,244758.83,436482.11,498627.77,854554.29,954642.24,954642.24,1007961.06,1197042.54,1199513.95,1265776.5,1123966.6,0.0,275.0,440.0,525.0,1399.48,2639.48,9524.76,15639.6,23397.06,23397.06,23752.06,24669.66,0.0
4,706108,PRIMAS DE SEGUROS Y FIANZAS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.75,4299.75,17261.01,17261.01,17261.01,17261.01,17261.01,17261.01,17261.01,0.0,0.0,0.0,0.0,0.0,1029.0,1543.5,2058.0,2572.5,3087.0,3601.5,4116.0,0.0,3567.54,5111.04,5111.04,11549.64,14107.44,17836.07,17836.07,17836.07,17836.07,17836.07,17836.07,0.0,4043.09,4043.09,7519.93,7519.93,20875.7,30875.7,57136.25,101828.06,111828.06,121828.06,131828.06,0.0,10000.0,23829.94,23829.94,40546.8,68194.53,102827.3,138223.94,150707.94,169207.94,220207.94,235207.94,0.0,7992.88,7992.88,46378.97,46378.97,81256.7,125774.65,176766.7,222145.39,258945.61,296283.99,336556.82,0.0,39462.77,0.0,2587.2,13506.52,16053.65,16053.65,18828.77,23944.36,34104.36,34104.36,64104.36,0.0,0.0,2000.0,2602.34,3204.69,4528.9,7853.11,9177.32,9177.32,14457.24,16714.86,18972.48,0.0,32257.62,64515.24,66772.86,69594.16,73311.76,76958.81,88524.93,91188.09,94618.57,98049.05,101479.53,0.0,3709.96,7419.91,11129.88,14707.41,18970.4,19264.4,26537.36,30097.42,33657.48,37217.54,40777.6,0.0
4,706109,DEPRECIACIONES Y AMORTIZACIONES,SI,0.0,1171.82,2343.64,7849.94,18364.5,32610.85,46518.75,60923.15,75185.22,0.0,62600.76,126561.93,190523.1,254702.32,320012.22,388402.08,460374.94,527085.79,594593.67,663136.8,732871.67,0.0,102271.82,207175.86,313521.83,421715.93,533420.57,646638.26,759855.95,873718.01,987580.07,1101896.91,1217223.75,0.0,149291.67,299720.9,450150.11,601818.69,750956.6,900734.86,1053519.05,1204089.09,1350772.41,1500368.66,1652185.39,0.0,0.0,279896.43,399050.65,535659.22,667222.94,797550.04,927260.78,1057634.69,1187979.34,1317620.76,1448038.69,0.0,134993.72,269572.15,404577.13,445395.36,485733.88,525785.14,568812.47,610520.91,653285.98,696813.4,740287.19,0.0,35498.09,120996.18,184904.73,247312.34,313709.76,360764.17,416142.43,478858.93,543506.18,607857.85,669525.8,0.0,61608.49,122064.51,181631.74,243563.26,304973.03,366202.1,426933.46,486490.01,550991.26,618907.38,785434.3,0.0,316695.14,524951.48,719772.29,917014.56,1137044.46,1351343.08,1565334.86,1778403.51,1991519.37,2200216.36,2408123.21,0.0,228290.03,455853.21,683503.37,907787.47,1130342.48,1359684.85,1589342.31,1819763.27,2050889.12,2282132.59,2513354.86,0.0,254334.13,508447.89,759056.64,1008035.1,1257731.54,1507214.14,1758680.79,2010074.94,2261697.97,2515480.68,2771268.36,0.0
